EC number,Text,Text Incomplete
3.5.1.29,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; 2-(acetamidomethylene)succinate hydrolase",False
3.5.1.3,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; omega-amidase",False
3.5.1.32,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; hippurate hydrolase",False
3.5.1.38,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; glutamin-(asparagin-)ase",False
3.5.1.4,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; indoleacetamide hydrolase",False
3.5.1.41,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; chitin deacetylase",False
3.5.1.42,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; nicotinamide-nucleotide amidase",False
3.5.1.44,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; protein-glutamine glutaminase",False
3.5.1.46,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; 6-aminohexanoate-dimer hydrolase",False
3.5.1.47,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-acetyldiaminopimelate deacetylase",False
3.5.1.48,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; acetylspermidine deacetylase",False
3.5.1.49,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; formamidase",False
3.5.1.5,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; urease",False
3.5.1.53,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-carbamoylputrescine amidase",False
3.5.1.56,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N,N-dimethylformamidase",False
3.5.1.59,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-carbamoylsarcosine amidase",False
3.5.1.6,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; beta-ureidopropionase",False
3.5.1.60,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-(long-chain-acyl)ethanolamine deacylase",False
3.5.1.62,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; acetylputrescine deacetylase",False
3.5.1.68,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-formylglutamate deformylase",False
3.5.1.74,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; chenodeoxycholoyltaurine hydrolase",False
3.5.1.77,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-carbamoyl-D-amino acid hydrolase",False
3.5.1.78,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; glutathionylspermidine amidase",False
3.5.1.79,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; phthalyl amidase",False
3.5.1.81,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-acyl-D-amino-acid deacylase",False
3.5.1.82,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-acyl-D-glutamate deacylase",False
3.5.1.83,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-acyl-D-aspartate deacylase",False
3.5.1.84,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; biuret amidohydrolase",False
3.5.1.86,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; mandelamide amidase",False
3.5.1.87,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-carbamoyl-L-amino-acid hydrolase",False
3.5.1.88,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; peptide deformylase",False
3.5.1.89,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; N-acetylglucosaminylphosphatidylinositol deacetylase",False
3.5.1.9,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; arylformamidase",False
3.5.1.90,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; adenosylcobinamide hydrolase",False
3.5.1.91,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase",True
3.5.1.92,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; pantetheine hydrolase",False
3.5.1.93,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; glutaryl-7-aminocephalosporanic-acid acylase",False
3.5.1.94,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; gamma-glutamyl-gamma-aminobutyrate hydrolase",False
3.5.1.96,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; succinylglutamate desuccinylase",False
3.5.1.97,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase",True
3.5.1.98,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; histone deacetylase",False
3.5.1.99,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase; fatty acid amide hydrolase",False
3.5.1.n3,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; chitooligosaccharide deacetylase",True
3.5.2.1,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; barbiturase",False
3.5.2.10,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; creatininase",False
3.5.2.12,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; 6-aminohexanoate-cyclic-dimer hydrolase",False
3.5.2.15,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; cyanuric acid amidohydrolase",False
3.5.2.17,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; hydroxyisourate hydrolase",False
3.5.2.18,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; enamidase",False
3.5.2.19,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",True
3.5.2.2,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; dihydropyrimidinase",False
3.5.2.20,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",True
3.5.2.3,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; dihydroorotase",False
3.5.2.5,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; allantoinase",False
3.5.2.6,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; beta-lactamase",False
3.5.2.7,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; imidazolonepropionase",False
3.5.2.9,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides; 5-oxoprolinase (ATP-hydrolyzing)",False
3.5.3.1,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; arginase",False
3.5.3.10,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; D-arginase",False
3.5.3.11,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; agmatinase",False
3.5.3.12,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; agmatine deiminase",False
3.5.3.13,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; formimidoylglutamate deiminase",False
3.5.3.15,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; protein-arginine deiminase",False
3.5.3.17,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; guanidinopropionase",False
3.5.3.18,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; dimethylargininase",False
3.5.3.22,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; proclavaminate amidinohydrolase",False
3.5.3.23,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; N-succinylarginine dihydrolase",False
3.5.3.24,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; aminopropylagmatine ureohydrolase",False
3.5.3.25,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",True
3.5.3.26,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; ureidoglycine aminohydrolase",False
3.5.3.3,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; creatinase",False
3.5.3.4,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; allantoicase",False
3.5.3.6,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; arginine deiminase",False
3.5.3.7,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; guanidinobutyrase",False
3.5.3.8,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; formimidoylglutamase",False
3.5.3.9,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines; allantoate deiminase",False
3.5.4.1,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; 5-fluorocytosine deaminase",False
3.5.4.10,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; IMP cyclohydrolase",False
3.5.4.11,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; pterin deaminase",False
3.5.4.12,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; dCMP deaminase",False
3.5.4.13,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; dCTP deaminase",False
3.5.4.15,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; guanosine deaminase",False
3.5.4.16,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; GTP cyclohydrolase I",False
3.5.4.19,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; phosphoribosyl-AMP cyclohydrolase",False
3.5.4.2,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; adenine deaminase",False
3.5.4.23,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; blasticidin-S deaminase",False
3.5.4.25,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; GTP cyclohydrolase II",False
3.5.4.26,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; diaminohydroxyphosphoribosylaminopyrimidine deaminase",False
3.5.4.27,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; methenyltetrahydromethanopterin cyclohydrolase",False
3.5.4.28,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; S-adenosylhomocysteine deaminase",False
3.5.4.29,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; GTP cyclohydrolase IIa",False
3.5.4.3,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; guanine deaminase",False
3.5.4.30,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; dCTP deaminase (dUMP-forming)",False
3.5.4.31,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; 5'-methylthioadenosine deaminase",False
3.5.4.32,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; 8-oxoguanine deaminase",False
3.5.4.33,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; tRNA-specific adenosine-34 deaminase",False
3.5.4.34,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; tRNA-specific adenosine-37 deaminase",False
3.5.4.35,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",True
3.5.4.36,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",True
3.5.4.37,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; double-stranded RNA adenosine deaminase",False
3.5.4.38,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",True
3.5.4.39,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; GTP cyclohydrolase IV",False
3.5.4.4,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; 2'-deoxyadenosine deaminase",False
3.5.4.40,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",True
3.5.4.41,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; 5'-deoxyadenosine deaminase",False
3.5.4.42,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; N-isopropylammelide isopropylaminohydrolase",False
3.5.4.43,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; hydroxydechloroatrazine ethylaminohydrolase",False
3.5.4.44,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",True
3.5.4.45,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",True
3.5.4.46,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; cAMP deaminase",False
3.5.4.5,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; cytidine deaminase",False
3.5.4.6,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; AMP deaminase",False
3.5.4.9,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines; methenyltetrahydrofolate cyclohydrolase",False
3.5.5.1,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in nitriles; indole-3-acetonitrile nitrilase",False
3.5.5.4,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in nitriles; cyanoalanine nitrilase",False
3.5.5.5,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in nitriles; arylacetonitrilase",False
3.5.5.7,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; hydrolase, acting on carbon-nitrogen (but not peptide) bonds, in nitriles; aliphatic nitrilase",False
3.5.99.10,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase; 2-iminobutanoate/2-iminopropanoate deaminase",False
3.5.99.11,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase",True
3.5.99.2,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase; thiaminase",False
3.5.99.5,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase; 2-aminomuconate deaminase",False
3.5.99.6,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase; glucosamine-6-phosphate deaminase",False
3.5.99.7,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase; 1-aminocyclopropane-1-carboxylate deaminase",False
3.5.99.8,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase",True
3.5.99.9,"hydrolase; hydrolase, acting on carbon-nitrogen (but not peptide) bonds; aminohydroquinone monooxygenase",True
3.6.1.1,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; inorganic diphosphate phosphatase",False
3.6.1.10,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; endopolyphosphatase",False
3.6.1.11,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; exopolyphosphatase",False
3.6.1.12,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; dCTP diphosphatase",False
3.6.1.13,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; ADP-ribose diphosphatase",False
3.6.1.15,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; ribonucleoside triphosphate phosphatase",False
3.6.1.16,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; CDP-glycerol diphosphatase",False
3.6.1.17,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)",False
3.6.1.18,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; FAD diphosphatase",False
3.6.1.21,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; ADP-sugar diphosphatase",False
3.6.1.22,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; NADH pyrophosphatase",False
3.6.1.23,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; dUTP diphosphatase",False
3.6.1.25,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; inorganic triphosphate phosphatase",False
3.6.1.26,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; CDP-diacylglycerol diphosphatase",False
3.6.1.27,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; undecaprenyl-diphosphatase",False
3.6.1.28,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; thiamine triphosphate phosphatase",False
3.6.1.29,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; bis(5'-adenosyl)-triphosphatase",False
3.6.1.31,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; phosphoribosyl-ATP diphosphatase",False
3.6.1.40,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; guanosine-5'-triphosphate,3'-diphosphate diphosphatase",False
3.6.1.41,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; bis(5'-nucleosyl)-tetraphosphatase (symmetrical)",False
3.6.1.42,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; GDP phosphatase",False
3.6.1.43,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; dolichyldiphosphatase",False
3.6.1.45,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; UDP-sugar diphosphatase",False
3.6.1.5,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; apyrase",False
3.6.1.52,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; diphosphoinositol-polyphosphate diphosphatase",False
3.6.1.53,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.54,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.55,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; 8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase",False
3.6.1.56,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; dATP diphosphatase",False
3.6.1.57,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.58,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; 8-oxo-GDP phosphatase",False
3.6.1.59,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; 5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase",False
3.6.1.6,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; nucleoside diphosphate phosphatase",False
3.6.1.60,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.61,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.62,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; 5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase",False
3.6.1.63,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.64,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; IDP phosphatase",False
3.6.1.65,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.66,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; XTP diphosphatase",False
